ก่อกรรมทำเข็ญ,4
เรื่องกรุ่ม,4
ยัดเยียดข้อกล่าวหา,4
หลบหนีเข้าโดยไม่รับอนุญาต,4
เขับ,4
โดดตบหน้าเฟีย,4
หลบหนีภาษี,4
แพ้พนัน,4
หมกมุ่นในเรื่องเพศกเกินไป,4
ก่อมลพิษให้แวดล้อม,4
ภาวะโลกร้อน,4
โลกร้อน,4
ไม่,4
ปากทำพูดไม่รู้เรื่องอะไร,4
เดินลำพังเยว,4
หยุดเล่น,4
ตัดไม้ทำลายป่า,4
บุกรุกป่าไม้,4
ทำลาย,4
โลกร้อนเกิดจากการตัดไม้ทำลายป่า,4
ทำล้มเหลว,4
ไม่เหะสม,4
ไม่โปรด,4
แอบอ้างหลอกลวง,4
พวกร,4
ชิบหาย,4
สาส,4
ป่าเถื่อน,4
สอบตก,4
เบื่อโรคอ้วน,4
ล้มตกบันได,4
แทบขาด,4
รู้ตัวว่าไม่เหมือนใคร,4
ปิดกั้น,4
ท้อ,4
ถูก,4
ไม่ตอบรับกลับ,4
หมดอายุ,4
สงครามความสูญเสีย,4
เข่าอ่อน,4
โดนเหยียด,4
กังวล,4
มองโลกในแง่ร้าย,4
โกรธง่ายฉุนเฉียวบ่อย,4
อ่อนเพลียง่าย,4
ว้าวุ่น,4
คิดไม่ตก,4
อ้วกไม่สบาย,4
รู้สึกแย่จัง,4
ซ้ำรัก,4
สละสิทธิ์,4
ตกสัมภาษณ์,4
บ่น,4
ไว้อาลัย,4
พรากจากไป,4
ประชดประชัน,4
ข่มจุดด้อย,4
เลอะเทอะ,4
ย้อนแย้ง,4
ละเมิดทำร้ายอื่น,4
เลื่อนหาย,4
เหยียด,4
ไม่ระวังจึงเกิดอุบัติเหตุ,4
เจ็บเกินพอหรือยังเมื่อไรพอซะทีต่างต่างรู้ว่าทำไม่,4
แทงดำ,4
เซ็งเบื่อ,4
ลีลาน่ารำคาญจริง,4
เกียจคร้าน,4
ทำงานแสนเข็ญ,4
เลือดไหล,4
รับความเสียหาย,4
โกง,4
เสียวตกบันได,4
โดนแบน,4
วิบัติ,4
อาบัติ,4
ล่วงละเมิด,4
เมื่อยหลายๆ,4
หล่นหาย,4
มลทิน,4
มลพิษ,4
ยาพิษ,4
เซ็ง,4
พูดจาหไม่แดก,4
เห็บห,4
เพชฌฆาต,4
ชกมก,4
อัปมงคล,4
อัปยศ,4
ล้อเลียน,4
ขัดข้อง,4
ปัญหา,4
ข้อพิพาทยังไม่ยุติ,4
คอมมิวนิสต์เผด็จการ,4
หนี้สิน,4
เหินห่าง,4
อู้งาน,4
ขัดขืน,4
ปลดระวาง,4
ข่มขืน,4
กระทืบ,4
กระทำชำ,4
กระทำอนาจาร,4
แก่งแย่งชิง,4
ข่มขวัญ,4
ขัดขวาง,4
ขี้โม้,4
คดโกง,4
คลื่นไส้,4
คลาดเคลื่อน,4
คว่ำบาตร,4
คอร์รัปชัน,4
คัดค้าน,4
เคร่งเครียด,4
ถูก,4
หมิ่น,4
ทุบตี,4
ดำ,4
เนร,4
แตกสลาย,4
ขาดดุล,4
ขาดทุน,4
หลบหน้า,4
เดือดเนื้อร้อน,4
อืดช้า,4
แผลหมดสนุก,4
ความเหลื่อมล้ำ,4
จากหรือจากตายสุดท้ายจากไป,4
เหลือความทรงจำรอลืมเลือน,4
ไม่รอยยิ้ม,4
ตอกย้ำความเจ็บปวด,4
ไม่เมตตาปราณี,4
สายเกินไป,4
พลัดพราก,4
กักขัง,4
สยองขวัญ,4
โกหก,4
ดันทุรังดื้อดึง,4
เวิ้งว้าง,4
ไว้อาลัย,4
ซ้ำ,4
ตัณหา,4
ลืมตัว,4
โง่เขลา,4
สาบสูญ,4
จรจัด,4
งอแง,4
ขัดผลประโยชน์,4
ฉิบหาย,4
สมเพช,4
เบียดเบียน,4
ด่าลับหลัง,4
เสียดสี,4
มะเร็ง,4
อคติ,4
ไม่ทันคิด,4
แหกตา,4
ไม่รู้จักโลก,4
โวยวาย,4
เฮงซวย,4
เสียสติด้วยความคลั่ง,4
อุปสรรค,4
ขัดสน,4
ทวงแค้น,4
กลุ้มอึดอัด,4
ไม่ไหว,4
อันตรายถึงตาย,4
งงงวย,4
ก้าวร้าว,4
ยากก,4
เบลอ,4
ปล้น,4
โดนดุ,4
ครหา,4
โสโครก,4
หายนะ,4
กระวนกระวาย,4
เวียนหัว,4
ซ้ำร้าย,4
ฟุ้งเฟ้อ,4
ฟุ่มเฟือย,4
ด้านลบ,4
หงุดหงิด,4
ไม่เนียน,4
ประจาน,4
ดับอนาถ,4
เศร้าสลดเสีย,4
ยกเลิก,4
ถลอก,4
เจตนาไม่,4
อ่อนเพลีย,4
ระงับ,4
สิ้นเปลือง,4
วังเวงน่าสยดสยอง,4
เยาะเย้ย,4
อิจฉาริษยา,4
เบียดเสียดเยียดยัด,4
เกะกะ,4
อาฆาตดร้าย,4
หมิ่นประท,4
หมิ่น,4
สาปแช่ง,4
โจมตี,4
ผิดเพี้ยน,4
คงร้องไห้,4
ไม่เข้า,4
ระแวง,4
ย่อยยับ,4
สกปรก,4
เหน็บแนม,4
ติดคุก,4
ขาดแคลน,4
คุกคาม,4
โกรธแคือง,4
ล้าหลัง,4
ยุ่งยาก,4
ริดรอน,4
นักเลง,4
กำพร้า,4
พาล,4
บิดเบือน,4
กลั่นแกล้ง,4
ขัดแข้งขัดขา,4
ขัดผลประโยชน์,4
หกล้ม,4
ย่อท้อ,4
เหงา,4
โรยร่วง,4
บ่ฮัก,4
คลุมเครือ,4
ยาจก,4
เสแสร้งจอมปลอม,4
ตอแหล,4
ช็อค,4
ล่าช้า,4
โมโห,4
เหยียดหยาม,4
หวั่นไหว,4
สูญเสีย,4
ตำหนิ,4
แตกแยก,4
ด่างพร้อย,4
หยาบคาย,4
พังทลาย,4
ทรุดโทรม,4
แตกหัก,4
กบฏ,4
ข่มเหง,4
ยุ่งเหยิง,4
โลเล,4
ชิ,4
ชิชะ,4
ชิชิ,4
แล้ว,4
ว้า,4
เสร็จ,4
เสร็จเลย,4
หือ,4
หน็อยแน่,4
อูย,4
โอย,4
โอ๊ย,4
แฮก,4
เจ็บแสบ,4
ลาก่อน,4
ไม่ชอบ,5
ทุเรศ,5
ทุเรดสุด,5
มึง,5
กู,5
เหี้ย,5
อีเหี้ย,5
โครตผี,5
โครตเหี้ย,5
รำคาญ,5
ไร้ค่า,5
กูปากหชอบด่า,5
ไอ้สัส,5
สัส,5
คำตอแหล,5
ตอแหล,5
โครตกาก,5
กากสัส,5
เสือก,5
ฉิบหาย,5
เหี้ยไร,5
ประชด,5
ระยำ,5
สาส,5
ห่วย,5
งี่เง่า,5
มั่วแม่ง,5
แม่ง,5
ไร้สาระ,5
บรรลัย,5
โง่,5
ปัญญาอ่อน,5
ไร้สาระ,5
หี,5
หีแหก,5
กวนตีน,5
ขยะสังคม,5
มั่วซั่ว,5
อุบาท,5
อัปปรี,5
สัสเสีอก,5
อีเหี้ย,5
ฟวย,5
ควย,5
